Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0,0,0,05/02/18 03:00:01 PM,2-52,4009227582B
0.001104972,1,0,05/02/18 03:00:01 PM,2-53,4009227582B
0.001104972,1,0,05/02/18 03:00:01 PM,2-54,4009227582B
0,0,0,05/02/18 03:00:01 PM,2-55,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-1,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-10,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-11,4009227582B
0.001203369,1,0,05/02/18 03:00:01 PM,3-12,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-13,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-14,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-15,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-16,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-17,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-18,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-19,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-2,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-20,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-21,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-3,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-4,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-5,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-6,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-7,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-8,4009227582B
0,0,0,05/02/18 03:00:01 PM,3-9,4009227582B
0.002386635,2,0,05/02/18 03:00:01 PM,4-26,4009227582B
0,0,0,05/02/18 03:00:01 PM,4-27,4009227582B
0.001203369,1,0,05/02/18 03:00:01 PM,4-28,4009227582B
0.001203369,1,0,05/02/18 03:00:01 PM,4-29,4009227582B
0,0,0,05/02/18 03:00:01 PM,4-30,4009227582B
0.001203369,1,0,05/02/18 03:00:01 PM,4-31,4009227582B
0.003610108,3,0,05/02/18 03:00:01 PM,4-32,4009227582B
0,0,0,05/02/18 03:00:01 PM,4-33,4009227582B
0,0,0,05/02/18 03:00:01 PM,4-34,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-1,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-10,4009227582B
0.011494253,9,0,05/02/18 03:15:02 PM,1-11,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-13,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-14,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-15,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-31,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-4,4009227582B
0,0,0,05/02/18 03:15:02 PM,1-9,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-36,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-37,4009227582B
0.000883392,1,0,05/02/18 03:15:02 PM,2-38,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-39,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-40,4009227582B
0.000958773,1,0,05/02/18 03:15:02 PM,2-41,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-42,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-43,4009227582B
0.000957854,1,0,05/02/18 03:15:02 PM,2-44,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-45,4009227582B
0.000957854,1,0,05/02/18 03:15:02 PM,2-46,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-47,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-48,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-49,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-50,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-51,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-52,4009227582B
0.001915709,2,0.007194245,05/02/18 03:15:02 PM,2-53,4009227582B
0.001915709,2,0.007194245,05/02/18 03:15:02 PM,2-54,4009227582B
0,0,0,05/02/18 03:15:02 PM,2-55,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-1,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-10,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-11,4009227582B
0.001043841,1,0,05/02/18 03:15:02 PM,3-12,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-13,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-14,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-15,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-16,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-17,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-18,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-19,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-2,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-20,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-21,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-3,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-4,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-5,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-6,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-7,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-8,4009227582B
0,0,0,05/02/18 03:15:02 PM,3-9,4009227582B
0.002074689,2,0,05/02/18 03:15:02 PM,4-26,4009227582B
0,0,0,05/02/18 03:15:02 PM,4-27,4009227582B
0.001044932,1,0,05/02/18 03:15:02 PM,4-28,4009227582B
0.001044932,1,0,05/02/18 03:15:02 PM,4-29,4009227582B
0,0,0,05/02/18 03:15:02 PM,4-30,4009227582B
0.001044932,1,0,05/02/18 03:15:02 PM,4-31,4009227582B
0.003134796,3,0,05/02/18 03:15:02 PM,4-32,4009227582B
0,0,0,05/02/18 03:15:02 PM,4-33,4009227582B
0,0,0,05/02/18 03:15:02 PM,4-34,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-1,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-10,4009227582B
0.011261261,10,0.00952381,05/02/18 03:30:01 PM,1-11,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-13,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-14,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-15,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-31,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-4,4009227582B
0,0,0,05/02/18 03:30:01 PM,1-9,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-36,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-37,4009227582B
0.00078064,1,0,05/02/18 03:30:01 PM,2-38,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-39,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-40,4009227582B
0.00084674,1,0,05/02/18 03:30:01 PM,2-41,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-42,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-43,4009227582B
0.000846024,1,0,05/02/18 03:30:01 PM,2-44,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-45,4009227582B
0.000846024,1,0,05/02/18 03:30:01 PM,2-46,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-47,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-48,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-49,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-50,4009227582B
0.000846024,1,0.007246377,05/02/18 03:30:01 PM,2-51,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-52,4009227582B
0.001692047,2,0,05/02/18 03:30:01 PM,2-53,4009227582B
0.001692047,2,0,05/02/18 03:30:01 PM,2-54,4009227582B
0,0,0,05/02/18 03:30:01 PM,2-55,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-1,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-10,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-11,4009227582B
0.000922509,1,0,05/02/18 03:30:01 PM,3-12,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-13,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-14,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-15,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-16,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-17,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-18,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-19,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-2,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-20,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-21,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-3,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-4,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-5,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-6,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-7,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-8,4009227582B
0,0,0,05/02/18 03:30:01 PM,3-9,4009227582B
0.001829826,2,0,05/02/18 03:30:01 PM,4-26,4009227582B
0,0,0,05/02/18 03:30:01 PM,4-27,4009227582B
0.000922509,1,0,05/02/18 03:30:01 PM,4-28,4009227582B
0.000922509,1,0,05/02/18 03:30:01 PM,4-29,4009227582B
0,0,0,05/02/18 03:30:01 PM,4-30,4009227582B
0.000922509,1,0,05/02/18 03:30:01 PM,4-31,4009227582B
0.002767528,3,0,05/02/18 03:30:01 PM,4-32,4009227582B
0.002767528,3,0.122743758,05/02/18 03:30:01 PM,4-33,4009227582B
0.000922509,1,0.007874016,05/02/18 03:30:01 PM,4-34,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-1,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-10,4009227582B
0.014568158,14,0.438356164,05/02/18 03:45:01 PM,1-11,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-13,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-14,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-15,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-31,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-4,4009227582B
0,0,0,05/02/18 03:45:01 PM,1-9,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-36,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-37,4009227582B
0.000720981,1,0,05/02/18 03:45:01 PM,2-38,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-39,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-40,4009227582B
0.000781861,1,0,05/02/18 03:45:01 PM,2-41,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-42,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-43,4009227582B
0.00078125,1,0,05/02/18 03:45:01 PM,2-44,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-45,4009227582B
0.00078125,1,0,05/02/18 03:45:01 PM,2-46,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-47,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-48,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-49,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-50,4009227582B
0.00078125,1,0,05/02/18 03:45:01 PM,2-51,4009227582B
0,0,0,05/02/18 03:45:01 PM,2-52,4009227582B
0.0015625,2,0,05/02/18 03:45:01 PM,2-53,4009227582B
0.001563722,2,0,05/02/18 03:45:01 PM,2-54,4009227582B
0.000781861,1,0.010309278,05/02/18 03:45:01 PM,2-55,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-1,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-10,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-11,4009227582B
0.000851789,1,0,05/02/18 03:45:01 PM,3-12,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-13,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-14,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-15,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-16,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-17,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-18,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-19,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-2,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-20,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-21,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-3,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-4,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-5,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-6,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-7,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-8,4009227582B
0,0,0,05/02/18 03:45:01 PM,3-9,4009227582B
0.001689189,2,0,05/02/18 03:45:01 PM,4-26,4009227582B
0,0,0,05/02/18 03:45:01 PM,4-27,4009227582B
0.000851789,1,0,05/02/18 03:45:01 PM,4-28,4009227582B
0.000851789,1,0,05/02/18 03:45:01 PM,4-29,4009227582B
0.000851789,1,0.011111111,05/02/18 03:45:01 PM,4-30,4009227582B
0.000851789,1,0,05/02/18 03:45:01 PM,4-31,4009227582B
0.002555366,3,0,05/02/18 03:45:01 PM,4-32,4009227582B
0.002555366,3,0,05/02/18 03:45:01 PM,4-33,4009227582B
0.000851789,1,0,05/02/18 03:45:01 PM,4-34,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-1,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-10,4009227582B
0.01505174,16,0.055459355,05/02/18 04:00:02 PM,1-11,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-13,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-14,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-15,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-31,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-4,4009227582B
0,0,0,05/02/18 04:00:02 PM,1-9,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-36,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-37,4009227582B
0.000651042,1,0,05/02/18 04:00:02 PM,2-38,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-39,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-40,4009227582B
0.000706215,1,0,05/02/18 04:00:02 PM,2-41,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-42,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-43,4009227582B
0.000705716,1,0,05/02/18 04:00:02 PM,2-44,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-45,4009227582B
0.000705716,1,0,05/02/18 04:00:02 PM,2-46,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-47,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-48,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-49,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-50,4009227582B
0.000705716,1,0,05/02/18 04:00:02 PM,2-51,4009227582B
0,0,0,05/02/18 04:00:02 PM,2-52,4009227582B
0.001411433,2,0,05/02/18 04:00:02 PM,2-53,4009227582B
0.001411433,2,0,05/02/18 04:00:02 PM,2-54,4009227582B
0.000705716,1,0,05/02/18 04:00:02 PM,2-55,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-1,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-10,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-11,4009227582B
0.000769823,1,0,05/02/18 04:00:02 PM,3-12,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-13,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-14,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-15,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-16,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-17,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-18,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-19,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-2,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-20,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-21,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-3,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-4,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-5,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-6,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-7,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-8,4009227582B
0,0,0,05/02/18 04:00:02 PM,3-9,4009227582B
0.00152439,2,0,05/02/18 04:00:02 PM,4-26,4009227582B
0,0,0,05/02/18 04:00:02 PM,4-27,4009227582B
0.001539646,2,0.008,05/02/18 04:00:02 PM,4-28,4009227582B
0.000769823,1,0,05/02/18 04:00:02 PM,4-29,4009227582B
0.001539646,2,0.008,05/02/18 04:00:02 PM,4-30,4009227582B
0.001539646,2,0.008,05/02/18 04:00:02 PM,4-31,4009227582B
0.002309469,3,0,05/02/18 04:00:02 PM,4-32,4009227582B
0.002309469,3,0,05/02/18 04:00:02 PM,4-33,4009227582B
0.001539646,2,0.008,05/02/18 04:00:02 PM,4-34,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-1,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-10,4009227582B
0.014010508,16,0,05/02/18 04:15:02 PM,1-11,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-13,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-14,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-15,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-31,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-4,4009227582B
0,0,0,05/02/18 04:15:02 PM,1-9,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-36,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-37,4009227582B
0.000606796,1,0,05/02/18 04:15:02 PM,2-38,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-39,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-40,4009227582B
0.000657895,1,0,05/02/18 04:15:02 PM,2-41,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-42,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-43,4009227582B
0.000657462,1,0,05/02/18 04:15:02 PM,2-44,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-45,4009227582B
0.000657462,1,0,05/02/18 04:15:02 PM,2-46,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-47,4009227582B
0.000657462,1,0.009615385,05/02/18 04:15:02 PM,2-48,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-49,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-50,4009227582B
0.000657462,1,0,05/02/18 04:15:02 PM,2-51,4009227582B
0,0,0,05/02/18 04:15:02 PM,2-52,4009227582B
0.001314924,2,0,05/02/18 04:15:02 PM,2-53,4009227582B
0.001314924,2,0,05/02/18 04:15:02 PM,2-54,4009227582B
0.000657462,1,0,05/02/18 04:15:02 PM,2-55,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-1,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-10,4009227582B
0.000716332,1,0.010309278,05/02/18 04:15:02 PM,3-11,4009227582B
0.000716332,1,0,05/02/18 04:15:02 PM,3-12,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-13,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-14,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-15,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-16,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-17,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-18,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-19,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-2,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-20,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-21,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-3,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-4,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-5,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-6,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-7,4009227582B
0,0,0,05/02/18 04:15:02 PM,3-8,4009227582B
0.000716332,1,0.010309278,05/02/18 04:15:02 PM,3-9,4009227582B
0.001417434,2,0,05/02/18 04:15:02 PM,4-26,4009227582B
0,0,0,05/02/18 04:15:02 PM,4-27,4009227582B
0.001432665,2,0,05/02/18 04:15:02 PM,4-28,4009227582B
0.000716332,1,0,05/02/18 04:15:02 PM,4-29,4009227582B
0.002148997,3,0.010309278,05/02/18 04:15:02 PM,4-30,4009227582B
0.002148997,3,0.010309278,05/02/18 04:15:02 PM,4-31,4009227582B
0.002148997,3,0,05/02/18 04:15:02 PM,4-32,4009227582B
0.002867384,4,0.010416667,05/02/18 04:15:02 PM,4-33,4009227582B
0.001433692,2,0,05/02/18 04:15:02 PM,4-34,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-1,4009227582B
0.000804505,1,0.00990099,05/02/18 04:30:02 PM,1-10,4009227582B
0.012872084,16,0,05/02/18 04:30:02 PM,1-11,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-13,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-14,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-15,4009227582B
0.000804505,1,0.00990099,05/02/18 04:30:02 PM,1-31,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-4,4009227582B
0,0,0,05/02/18 04:30:02 PM,1-9,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-36,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-37,4009227582B
0.000556483,1,0,05/02/18 04:30:02 PM,2-38,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-39,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-40,4009227582B
0.0006035,1,0,05/02/18 04:30:02 PM,2-41,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-42,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-43,4009227582B
0.000603136,1,0,05/02/18 04:30:02 PM,2-44,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-45,4009227582B
0.000603136,1,0,05/02/18 04:30:02 PM,2-46,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-47,4009227582B
0.000603136,1,0,05/02/18 04:30:02 PM,2-48,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-49,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-50,4009227582B
0.001206273,2,0.00729927,05/02/18 04:30:02 PM,2-51,4009227582B
0,0,0,05/02/18 04:30:02 PM,2-52,4009227582B
0.001809409,3,0.00729927,05/02/18 04:30:02 PM,2-53,4009227582B
0.001207001,2,0,05/02/18 04:30:02 PM,2-54,4009227582B
0.0006035,1,0,05/02/18 04:30:02 PM,2-55,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-1,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-10,4009227582B
0.000657895,1,0,05/02/18 04:30:02 PM,3-11,4009227582B
0.000657895,1,0,05/02/18 04:30:02 PM,3-12,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-13,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-14,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-15,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-16,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-17,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-18,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-19,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-2,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-20,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-21,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-3,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-4,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-5,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-6,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-7,4009227582B
0,0,0,05/02/18 04:30:02 PM,3-8,4009227582B
0.000657895,1,0,05/02/18 04:30:02 PM,3-9,4009227582B
0.00130039,2,0,05/02/18 04:30:02 PM,4-26,4009227582B
0.000655738,1,0.008064516,05/02/18 04:30:02 PM,4-27,4009227582B
0.001315789,2,0,05/02/18 04:30:02 PM,4-28,4009227582B
0.000657895,1,0,05/02/18 04:30:02 PM,4-29,4009227582B
0.001973684,3,0,05/02/18 04:30:02 PM,4-30,4009227582B
0.001973684,3,0,05/02/18 04:30:02 PM,4-31,4009227582B
0.002631579,4,0.008064516,05/02/18 04:30:02 PM,4-32,4009227582B
0.003289474,5,0.008,05/02/18 04:30:02 PM,4-33,4009227582B
0.001315789,2,0,05/02/18 04:30:02 PM,4-34,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-1,4009227582B
0.00074184,1,0,05/02/18 04:45:02 PM,1-10,4009227582B
0.012611276,17,0.00952381,05/02/18 04:45:02 PM,1-11,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-13,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-14,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-15,4009227582B
0.00074239,1,0,05/02/18 04:45:02 PM,1-31,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-4,4009227582B
0,0,0,05/02/18 04:45:02 PM,1-9,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-36,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-37,4009227582B
0.000514139,1,0,05/02/18 04:45:02 PM,2-38,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-39,4009227582B
0.001114206,2,0.041290907,05/02/18 04:45:02 PM,2-40,4009227582B
0.001114827,2,0.00729927,05/02/18 04:45:02 PM,2-41,4009227582B
0.000557103,1,0.00729927,05/02/18 04:45:02 PM,2-42,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-43,4009227582B
0.001671309,3,0.041290907,05/02/18 04:45:02 PM,2-44,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-45,4009227582B
0.000557103,1,0,05/02/18 04:45:02 PM,2-46,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-47,4009227582B
0.000557103,1,0,05/02/18 04:45:02 PM,2-48,4009227582B
0.000557103,1,0.00729927,05/02/18 04:45:02 PM,2-49,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-50,4009227582B
0.001114206,2,0,05/02/18 04:45:02 PM,2-51,4009227582B
0,0,0,05/02/18 04:45:02 PM,2-52,4009227582B
0.001671309,3,0,05/02/18 04:45:02 PM,2-53,4009227582B
0.001114206,2,0,05/02/18 04:45:02 PM,2-54,4009227582B
0.000557103,1,0,05/02/18 04:45:02 PM,2-55,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-1,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-10,4009227582B
0.000607533,1,0,05/02/18 04:45:02 PM,3-11,4009227582B
0.000607533,1,0,05/02/18 04:45:02 PM,3-12,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-13,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-14,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-15,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-16,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-17,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-18,4009227582B
0,0,0,05/02/18 04:45:02 PM,3-19,4009227582B
